region,mlab_site,month,DownloadThroughputSplitByClientAndByServer,UploadThroughputSplitByClientAndByServer,RTTSplitByClientAndByServer,NetLimitedSplitByClientAndByServer,ClientLimitedSplitByClientAndByServer,WinScaleRcvdSplitByClientAndByServer,NumberOfClientsSplitByClientAndByServer
616_wn,DE-Hamburg,12-01-2010,1.441153,0.324335,53.000000,0.728328,0.263021,1.680328,1098
616_wn,FR-Paris,01-01-2011,,0.270820,55.000000,0.845727,0.145059,1.037383,
616_wn,FR-Paris,02-01-2011,,0.239153,56.000000,0.678685,0.304977,0.763285,
616_wn,FR-Paris,03-01-2010,,0.222681,,,,,
616_wn,FR-Paris,03-01-2011,,0.246699,,,,,
616_wn,FR-Paris,04-01-2010,,0.220250,58.000000,0.693992,0.302564,0.752475,
616_wn,FR-Paris,05-01-2010,,0.224382,,,,,
616_wn,FR-Paris,06-01-2010,,0.232595,,,,,
616_wn,FR-Paris,07-01-2011,,0.338469,,,,,
616_wn,FR-Paris,10-01-2010,,0.241272,,,,,
616_wn,FR-Paris,11-01-2010,,0.274157,,,,,
616_wn,FR-Paris,12-01-2010,,0.268948,,,,,
616_wn,NL-Amsterdam,01-01-2011,,0.340200,,,,,
616_wn,NL-Amsterdam,02-01-2010,,0.212021,64.000000,0.573017,0.417773,0.640693,
616_wn,NL-Amsterdam,03-01-2010,,0.224286,,,,,
616_wn,NL-Amsterdam,04-01-2010,,0.226553,,,,,
616_wn,NL-Amsterdam,05-01-2010,,0.219126,,,,,
616_wn,NL-Amsterdam,11-01-2010,,0.232744,,,,,
616_wn,NL-Amsterdam,12-01-2010,,0.307329,,,,,
616_wn,NL-Amsterdam-2,02-01-2010,,0.217606,57.000000,0.624977,0.370781,0.925197,
616_wn,UK-London,01-01-2011,,0.318029,,,,,
616_wn,UK-London,02-01-2010,,0.216123,59.000000,0.560919,0.431956,0.906250,
616_wn,UK-London,02-01-2011,,0.313625,,,,,
616_wn,UK-London,03-01-2010,,0.227607,61.000000,0.422286,0.561607,0.961390,
616_wn,UK-London,03-01-2011,,0.344667,,,,,
616_wn,UK-London,04-01-2010,,0.217268,,,,,
616_wn,UK-London,05-01-2010,,0.224449,,,,,
616_wn,UK-London,06-01-2010,,0.232397,,,,,
616_wn,UK-London,09-01-2011,,0.347465,,,,,
616_wn,UK-London,12-01-2010,,0.231988,,,,,
616_wp,DE-Hamburg,01-01-2011,3.174621,0.409762,43.000000,0.295058,0.696705,1.604627,4371
616_wp,DE-Hamburg,02-01-2011,3.771629,0.409155,41.000000,0.181147,0.810375,1.625230,3466
616_wp,DE-Hamburg,03-01-2010,2.052253,0.224008,45.000000,0.136165,0.855117,1.558224,2347
616_wp,DE-Hamburg,03-01-2011,3.931125,0.418476,40.000000,0.202684,0.786751,1.736882,3617
616_wp,DE-Hamburg,04-01-2010,2.000882,0.223753,46.000000,0.137625,0.851924,1.646939,3962
616_wp,DE-Hamburg,05-01-2010,2.150787,0.225103,46.000000,0.130382,0.860271,1.607948,4077
616_wp,DE-Hamburg,06-01-2010,2.866618,0.226198,46.000000,0.135442,0.854106,1.745593,3286
616_wp,DE-Hamburg,07-01-2010,2.990932,0.227275,46.000000,0.128365,0.861882,1.631432,3005
616_wp,DE-Hamburg,07-01-2011,4.846082,0.427571,39.000000,0.144696,0.849575,1.957596,2535
616_wp,DE-Hamburg,08-01-2010,2.203209,0.230441,46.000000,0.190615,0.797214,1.440349,3155
616_wp,DE-Hamburg,08-01-2011,4.938393,0.431894,39.000000,0.159200,0.831790,2.011000,2583
616_wp,DE-Hamburg,09-01-2010,2.884643,0.328419,44.000000,0.220535,0.769249,1.596354,3406
616_wp,DE-Hamburg,09-01-2011,5.233966,0.433697,38.000000,0.209189,0.776155,2.161585,2350
616_wp,DE-Hamburg,10-01-2010,3.101639,0.360331,44.000000,0.253624,0.735773,1.604536,3989
616_wp,DE-Hamburg,11-01-2010,3.153065,0.386661,44.000000,0.243354,0.744138,1.549831,4132
616_wp,DE-Hamburg,12-01-2010,3.468312,0.400549,43.000000,0.267595,0.721577,1.599898,4406
616_wp,FR-Paris,01-01-2011,1.973535,0.281643,56.000000,0.283627,0.706033,0.764484,425
616_wp,FR-Paris,02-01-2010,,0.212852,61.000000,0.172593,0.823649,1.033670,
616_wp,FR-Paris,02-01-2011,1.874817,0.292471,56.000000,0.352260,0.640236,0.966906,388
616_wp,FR-Paris,03-01-2010,1.342634,0.211244,58.000000,0.166992,0.816684,0.549815,272
616_wp,FR-Paris,03-01-2011,2.200133,0.341702,55.000000,0.468249,0.517446,1.097892,384
616_wp,FR-Paris,04-01-2010,1.032859,0.205413,61.000000,0.316898,0.676587,0.671196,412
616_wp,FR-Paris,05-01-2010,1.089780,0.210053,62.000000,0.197184,0.791256,0.720238,332
616_wp,FR-Paris,06-01-2010,1.746767,0.215481,56.000000,0.250531,0.743487,0.835564,280
616_wp,FR-Paris,07-01-2010,1.381628,0.212155,60.000000,0.205717,0.791442,0.873239,253
616_wp,FR-Paris,07-01-2011,2.572292,0.394695,54.000000,0.224648,0.767868,1.494054,504
616_wp,FR-Paris,08-01-2010,1.764472,0.219740,58.000000,0.172712,0.818788,0.730769,231
616_wp,FR-Paris,09-01-2010,1.644609,0.221966,58.000000,0.278223,0.710754,0.747368,269
616_wp,FR-Paris,10-01-2010,1.921988,0.227604,58.000000,0.338604,0.644677,0.777778,327
616_wp,FR-Paris,11-01-2010,1.798447,0.238025,57.000000,0.299578,0.694987,0.531915,435
616_wp,FR-Paris,12-01-2010,1.843365,0.290712,57.000000,0.335722,0.658490,0.801700,389
616_wp,GR-Athens,01-01-2011,,0.215767,112.000000,0.926988,0.046381,1.198381,
616_wp,GR-Athens,02-01-2011,,0.229757,102.000000,0.864477,0.130200,1.267442,
616_wp,GR-Athens,03-01-2011,,0.263796,100.000000,0.484562,0.509370,0.902208,
616_wp,GR-Athens,05-01-2010,,0.194552,,,,,
616_wp,GR-Athens,06-01-2010,,0.210595,,,,,
616_wp,GR-Athens,07-01-2010,,0.201176,,,,,
616_wp,GR-Athens,07-01-2011,,0.302939,92.500000,0.789728,0.203023,1.681208,
616_wp,GR-Athens,08-01-2011,,0.340011,95.000000,0.778494,0.178837,1.330986,
616_wp,GR-Athens,09-01-2011,2.866404,0.386874,91.000000,0.623793,0.372945,1.565598,211
616_wp,GR-Athens,10-01-2010,,0.242773,102.000000,0.502821,0.461310,1.086758,
616_wp,GR-Athens,11-01-2010,,0.222728,101.500000,0.734912,0.232973,0.721698,
616_wp,GR-Athens,12-01-2010,,0.276077,107.000000,0.881870,0.109420,0.747788,
616_wp,GR-Athens-2,09-01-2011,,0.395168,93.000000,0.885136,0.105149,3.268398,
616_wp,NL-Amsterdam,01-01-2010,,0.218621,57.000000,0.496197,0.493213,1.391892,
616_wp,NL-Amsterdam,01-01-2011,2.560010,0.281590,55.000000,0.404581,0.583566,0.792929,351
616_wp,NL-Amsterdam,02-01-2010,1.734994,0.213625,57.500000,0.273027,0.715586,1.277778,441
616_wp,NL-Amsterdam,02-01-2011,2.031972,0.295680,54.000000,0.365479,0.622755,0.797891,314
616_wp,NL-Amsterdam,03-01-2010,1.899243,0.219715,53.000000,0.201402,0.777309,1.083067,327
616_wp,NL-Amsterdam,03-01-2011,2.305697,0.322309,51.500000,0.327201,0.668606,0.828125,220
616_wp,NL-Amsterdam,04-01-2010,1.795694,0.211067,57.000000,0.237833,0.747956,0.966102,283
616_wp,NL-Amsterdam,05-01-2010,1.746799,0.214093,52.000000,0.200065,0.783356,1.120623,254
616_wp,NL-Amsterdam,06-01-2010,,0.211881,55.000000,0.218870,0.772148,1.459184,
616_wp,NL-Amsterdam,07-01-2010,,0.214376,54.000000,0.224446,0.767747,1.109195,
616_wp,NL-Amsterdam,07-01-2011,3.164535,0.365133,49.000000,0.318107,0.678005,1.554593,329
616_wp,NL-Amsterdam,08-01-2010,,0.217326,60.000000,0.202863,0.789672,1.093750,
616_wp,NL-Amsterdam,08-01-2011,4.410932,0.382379,49.000000,0.173003,0.822957,1.293023,215
616_wp,NL-Amsterdam,09-01-2010,1.787706,0.223482,56.000000,0.324880,0.663409,0.870801,210
616_wp,NL-Amsterdam,09-01-2011,5.024746,0.422737,43.000000,0.349876,0.645401,1.685072,280
616_wp,NL-Amsterdam,10-01-2010,1.970765,0.234876,51.000000,0.404868,0.589097,0.731809,270
616_wp,NL-Amsterdam,11-01-2010,1.841720,0.257085,52.000000,0.264484,0.729097,0.725136,309
616_wp,NL-Amsterdam,12-01-2010,2.186155,0.279074,53.000000,0.303795,0.685491,0.919463,324
616_wp,NL-Amsterdam-2,01-01-2011,2.040521,0.246738,51.000000,0.954180,0.036657,0.723247,242
616_wp,NL-Amsterdam-2,02-01-2010,1.722171,0.215768,59.000000,0.280495,0.713563,1.149708,486
616_wp,NL-Amsterdam-2,02-01-2011,2.057232,0.254080,45.000000,0.962938,0.024714,1.071672,267
616_wp,NL-Amsterdam-2,03-01-2010,1.724330,0.217845,61.000000,0.250169,0.736872,1.160465,233
616_wp,NL-Amsterdam-2,03-01-2011,2.221770,0.311772,45.000000,0.956046,0.034534,0.886076,216
616_wp,NL-Amsterdam-2,04-01-2010,,0.209245,58.500000,0.202546,0.787591,0.851064,
616_wp,NL-Amsterdam-2,05-01-2010,,0.212676,,,,,
616_wp,NL-Amsterdam-2,06-01-2010,,0.215708,,,,,
616_wp,NL-Amsterdam-2,07-01-2010,,0.210144,,,,,
616_wp,NL-Amsterdam-2,08-01-2010,,0.213983,,,,,
616_wp,NL-Amsterdam-2,09-01-2010,,0.223431,,,,,
616_wp,NL-Amsterdam-2,10-01-2010,,0.240562,49.000000,0.206608,0.787293,0.742081,
616_wp,NL-Amsterdam-2,11-01-2010,,0.306266,50.000000,0.604337,0.387359,0.691120,
616_wp,NL-Amsterdam-2,12-01-2010,1.921984,0.244214,47.000000,0.964553,0.021546,0.520161,229
616_wp,UK-London,01-01-2011,2.482914,0.233459,56.000000,0.398582,0.588017,0.917293,223
616_wp,UK-London,02-01-2010,1.807062,0.218746,59.000000,0.370865,0.615197,1.586066,412
616_wp,UK-London,02-01-2011,1.892768,0.265339,55.000000,0.379451,0.614062,0.608586,219
616_wp,UK-London,03-01-2010,1.761931,0.219707,60.000000,0.222907,0.765092,1.228473,462
616_wp,UK-London,03-01-2011,2.877075,0.345904,54.000000,0.149189,0.840662,0.787179,202
616_wp,UK-London,04-01-2010,1.572122,0.213485,58.000000,0.272873,0.722187,1.302966,255
616_wp,UK-London,05-01-2010,1.601559,0.211854,59.000000,0.208201,0.774098,1.280922,239
616_wp,UK-London,06-01-2010,,0.216237,59.000000,0.171134,0.816517,1.443526,
616_wp,UK-London,07-01-2010,,0.214355,63.000000,0.200227,0.787026,0.989691,
616_wp,UK-London,07-01-2011,3.234465,0.371392,57.000000,0.244667,0.750613,1.313953,225
616_wp,UK-London,08-01-2010,,0.220281,58.000000,0.179265,0.807704,0.815972,
616_wp,UK-London,08-01-2011,4.180424,0.390506,53.000000,0.371311,0.616217,1.498623,205
616_wp,UK-London,09-01-2010,,0.221852,59.000000,0.424767,0.563460,0.960938,
616_wp,UK-London,09-01-2011,3.624630,0.411883,51.000000,0.395313,0.597658,1.528541,289
616_wp,UK-London,10-01-2010,,0.238047,57.000000,0.292870,0.698182,0.607547,
616_wp,UK-London,11-01-2010,,0.232930,53.000000,0.265138,0.725546,0.536496,
616_wp,UK-London,12-01-2010,,0.245825,55.000000,0.309929,0.679990,1.072423,
616_wp,US-CA-LosAngeles,02-01-2010,,0.200821,,,,,
616_wp,US-CA-LosAngeles,03-01-2010,,0.201153,,,,,
616_wp,US-NY-NewYork,02-01-2010,,0.205777,,,,,
616_wp,US-NY-NewYork,03-01-2010,,0.207419,,,,,
616_wp,US-NY-NewYork-2,02-01-2010,,0.206103,,,,,
616_zp,DE-Hamburg,01-01-2011,2.561205,0.413542,49.000000,0.494508,0.499121,1.509390,1926
616_zp,DE-Hamburg,02-01-2011,2.625140,0.422989,49.000000,0.265644,0.716737,1.629363,1545
616_zp,DE-Hamburg,03-01-2010,1.939225,0.278716,52.000000,0.148026,0.842711,1.448423,937
616_zp,DE-Hamburg,03-01-2011,3.667698,0.435752,49.000000,0.229408,0.763403,1.783399,1598
616_zp,DE-Hamburg,04-01-2010,1.915791,0.303633,52.000000,0.177048,0.810782,1.746789,1744
616_zp,DE-Hamburg,05-01-2010,1.936122,0.305820,50.000000,0.158384,0.834715,1.833841,1867
616_zp,DE-Hamburg,06-01-2010,2.221399,0.341143,51.000000,0.124349,0.867462,1.891215,1419
616_zp,DE-Hamburg,07-01-2010,2.341525,0.345034,50.000000,0.119125,0.870886,1.746432,1300
616_zp,DE-Hamburg,07-01-2011,3.767064,0.450568,46.000000,0.182679,0.811815,2.126845,964
616_zp,DE-Hamburg,08-01-2010,1.927849,0.346743,50.000000,0.200273,0.790776,1.466844,1441
616_zp,DE-Hamburg,08-01-2011,3.786414,0.447749,46.000000,0.166228,0.827705,1.843033,1007
616_zp,DE-Hamburg,09-01-2010,2.160668,0.377894,52.000000,0.227266,0.762242,1.556528,1529
616_zp,DE-Hamburg,09-01-2011,3.675036,0.543463,46.000000,0.204902,0.789636,2.005814,959
616_zp,DE-Hamburg,10-01-2010,2.418153,0.377986,53.000000,0.306912,0.683188,1.505314,1691
616_zp,DE-Hamburg,11-01-2010,1.945195,0.397002,52.000000,0.279551,0.713127,1.558677,1610
616_zp,DE-Hamburg,12-01-2010,2.345886,0.408563,51.000000,0.361990,0.629173,1.612745,1723
616_zp,FR-Paris,01-01-2011,1.796943,0.349992,57.000000,0.784564,0.204395,1.049536,235
616_zp,FR-Paris,02-01-2011,,0.340414,57.000000,0.500990,0.485633,1.006079,
616_zp,FR-Paris,03-01-2010,,0.214348,,,,,
616_zp,FR-Paris,03-01-2011,,0.364763,51.000000,0.371668,0.623284,1.146429,
616_zp,FR-Paris,04-01-2010,,0.212682,59.000000,0.388162,0.592740,0.891697,
616_zp,FR-Paris,05-01-2010,,0.211248,60.000000,0.189216,0.806391,0.825623,
616_zp,FR-Paris,06-01-2010,,0.220674,57.000000,0.284518,0.711973,1.376812,
616_zp,FR-Paris,07-01-2010,,0.232044,58.000000,0.219494,0.774304,0.675926,
616_zp,FR-Paris,07-01-2011,2.207675,0.412154,55.000000,0.873904,0.119147,1.818182,228
616_zp,FR-Paris,08-01-2010,,0.231571,,,,,
616_zp,FR-Paris,09-01-2010,,0.324536,56.000000,0.144740,0.844995,0.488152,
616_zp,FR-Paris,10-01-2010,,0.316714,58.000000,0.328997,0.660952,0.710692,
616_zp,FR-Paris,11-01-2010,,0.308936,60.000000,0.574943,0.418808,0.721683,
616_zp,FR-Paris,12-01-2010,1.792402,0.344944,56.000000,0.554515,0.427392,1.075145,219
616_zp,GR-Athens,02-01-2011,,0.314007,,,,,
616_zp,GR-Athens,03-01-2011,,0.227765,,,,,
616_zp,GR-Athens,10-01-2010,,0.210141,,,,,
616_zp,GR-Athens,12-01-2010,,0.216786,,,,,
616_zp,NL-Amsterdam,01-01-2010,,0.327615,,,,,
616_zp,NL-Amsterdam,01-01-2011,,0.353654,48.000000,0.671146,0.311443,0.770370,
616_zp,NL-Amsterdam,02-01-2010,,0.233632,51.000000,0.279953,0.708402,1.290909,
616_zp,NL-Amsterdam,02-01-2011,,0.368095,47.000000,0.641289,0.351497,1.181818,
616_zp,NL-Amsterdam,03-01-2010,,0.235200,51.000000,0.263472,0.712642,0.942446,
616_zp,NL-Amsterdam,03-01-2011,,0.341129,,,,,
616_zp,NL-Amsterdam,04-01-2010,,0.222062,52.000000,0.254522,0.741459,1.140000,
616_zp,NL-Amsterdam,05-01-2010,,0.235916,50.000000,0.292686,0.700661,0.874477,
616_zp,NL-Amsterdam,06-01-2010,,0.242282,,,,,
616_zp,NL-Amsterdam,07-01-2010,,0.274806,,,,,
616_zp,NL-Amsterdam,07-01-2011,,0.413210,,,,,
616_zp,NL-Amsterdam,08-01-2010,,0.271101,,,,,
616_zp,NL-Amsterdam,08-01-2011,,0.421859,,,,,
616_zp,NL-Amsterdam,09-01-2010,,0.240613,51.000000,0.255416,0.731160,0.901961,
616_zp,NL-Amsterdam,09-01-2011,,0.430928,,,,,
616_zp,NL-Amsterdam,10-01-2010,,0.346086,48.000000,0.362069,0.631296,0.831461,
616_zp,NL-Amsterdam,11-01-2010,,0.346812,48.000000,0.434451,0.559820,0.858268,
616_zp,NL-Amsterdam,12-01-2010,,0.359805,45.000000,0.529474,0.459213,1.032028,
616_zp,NL-Amsterdam-2,02-01-2010,1.446803,0.229025,63.000000,0.264397,0.717463,1.274074,233
616_zp,NL-Amsterdam-2,03-01-2010,,0.223881,,,,,
616_zp,UK-London,01-01-2011,,0.360886,,,,,
616_zp,UK-London,02-01-2010,,0.287048,53.000000,0.148527,0.838643,1.374126,
616_zp,UK-London,02-01-2011,,0.343168,,,,,
616_zp,UK-London,03-01-2010,,0.251577,56.000000,0.375195,0.615655,1.357143,
616_zp,UK-London,03-01-2011,,0.351701,,,,,
616_zp,UK-London,04-01-2010,,0.216501,57.000000,0.510085,0.475974,1.594595,
616_zp,UK-London,05-01-2010,,0.211817,58.000000,0.253639,0.743577,1.432099,
616_zp,UK-London,06-01-2010,,0.214014,,,,,
616_zp,UK-London,07-01-2010,,0.218301,,,,,
616_zp,UK-London,08-01-2011,,0.379859,,,,,
616_zp,UK-London,09-01-2011,,0.431805,,,,,
616_zp,UK-London,10-01-2010,,0.316431,,,,,
616_zp,UK-London,12-01-2010,,0.340548,51.000000,0.559489,0.432245,0.877451,
620_01,FR-Paris,01-01-2010,3.827007,0.405838,55.000000,0.892928,0.095907,2.507812,387
620_01,FR-Paris,01-01-2011,3.267370,0.407605,63.000000,0.560585,0.429163,2.177147,789
620_01,FR-Paris,02-01-2010,5.190404,0.410255,53.000000,0.870874,0.115523,3.032882,377
620_01,FR-Paris,02-01-2011,2.699276,0.403825,69.000000,0.719866,0.266059,2.352511,718
620_01,FR-Paris,03-01-2010,2.701322,0.392589,54.000000,0.931244,0.060802,2.621175,971
620_01,FR-Paris,03-01-2011,2.952970,0.407919,69.000000,0.654372,0.335877,2.560467,761
620_01,FR-Paris,04-01-2010,2.221725,0.381581,52.000000,0.943383,0.047705,2.936554,1703
620_01,FR-Paris,05-01-2010,2.968126,0.402305,53.000000,0.930434,0.061956,3.082949,1551
620_01,FR-Paris,06-01-2010,3.908648,0.409243,54.000000,0.861895,0.127508,3.313056,1457
620_01,FR-Paris,07-01-2010,4.307413,0.410022,56.000000,0.815467,0.171935,3.132033,1211
620_01,FR-Paris,07-01-2011,5.328735,0.411428,57.000000,0.357572,0.633570,2.488557,576
620_01,FR-Paris,08-01-2010,4.055416,0.405134,59.000000,0.600139,0.394883,2.522931,1210
620_01,FR-Paris,08-01-2011,,0.411047,56.000000,0.420836,0.575296,2.873188,
620_01,FR-Paris,09-01-2010,2.719810,0.396240,63.000000,0.824693,0.162560,2.634989,1615
620_01,FR-Paris,10-01-2010,2.418573,0.400497,64.000000,0.837197,0.154032,2.627016,1763
620_01,FR-Paris,11-01-2010,2.611658,0.399823,62.000000,0.794657,0.199182,2.550988,1256
620_01,FR-Paris,12-01-2010,2.789024,0.405556,64.000000,0.746376,0.244897,2.012400,910
620_01,GR-Athens,01-01-2011,2.225250,0.430004,129.000000,0.197274,0.795839,1.380252,201
620_01,GR-Athens,02-01-2011,,0.402372,135.000000,0.195875,0.795445,1.361644,
620_01,GR-Athens,03-01-2011,3.011609,0.381790,139.000000,0.227379,0.760637,1.966368,214
620_01,GR-Athens,06-01-2010,2.867899,0.355248,129.000000,0.489286,0.499701,3.663918,277
620_01,GR-Athens,07-01-2010,3.221835,0.385218,132.000000,0.218206,0.775217,3.186594,261
620_01,GR-Athens,07-01-2011,,0.401631,124.000000,0.187930,0.805292,2.058462,
620_01,GR-Athens,08-01-2010,,0.460403,126.000000,0.199755,0.790440,2.201635,
620_01,GR-Athens,08-01-2011,,0.375747,126.000000,0.221095,0.769437,2.339779,
620_01,GR-Athens,09-01-2010,2.308238,0.385848,126.000000,0.300717,0.685004,2.456897,308
620_01,GR-Athens,09-01-2011,,0.388794,123.000000,0.274035,0.715403,2.350575,
620_01,GR-Athens,10-01-2010,2.619384,0.428513,129.000000,0.207098,0.783701,2.236264,363
620_01,GR-Athens,11-01-2010,1.485238,0.353652,193.000000,0.420307,0.570126,1.863830,261
620_01,GR-Athens,12-01-2010,2.238222,0.367202,191.000000,0.250556,0.732767,1.342672,216
620_01,UK-London,01-01-2010,,0.407807,48.500000,0.903870,0.089266,2.173267,
620_01,UK-London,01-01-2011,,0.411484,58.000000,0.420288,0.576451,2.117647,
620_01,UK-London,02-01-2010,,0.407745,49.000000,0.922237,0.070235,2.765625,
620_01,UK-London,02-01-2011,,0.402229,60.000000,0.571030,0.423606,2.084615,
620_01,UK-London,03-01-2010,2.258193,0.361813,50.000000,0.950310,0.039883,3.008299,395
620_01,UK-London,03-01-2011,,0.411602,61.000000,0.259950,0.736287,1.709150,
620_01,UK-London,04-01-2010,2.118997,0.334034,48.000000,0.954525,0.039124,2.564865,309
620_01,UK-London,05-01-2010,2.847615,0.400634,51.000000,0.937509,0.056230,3.252336,259
620_01,UK-London,06-01-2010,3.597361,0.401718,55.000000,0.844109,0.150522,3.309322,333
620_01,UK-London,07-01-2010,4.484793,0.398724,56.000000,0.324684,0.671720,3.114078,236
620_01,UK-London,07-01-2011,,0.408528,54.000000,0.228981,0.758107,2.136929,
620_01,UK-London,08-01-2010,,0.401164,57.000000,0.191733,0.797739,2.011429,
620_01,UK-London,08-01-2011,5.136914,0.447511,54.000000,0.376065,0.616500,2.654185,256
620_01,UK-London,09-01-2010,,0.371244,59.000000,0.538807,0.443592,2.078176,
620_01,UK-London,09-01-2011,6.369801,0.434327,52.000000,0.402800,0.585436,2.708134,245
620_01,UK-London,10-01-2010,,0.393354,58.000000,0.725833,0.267136,2.272388,
620_01,UK-London,11-01-2010,,0.394810,59.000000,0.454807,0.537284,1.847328,
620_01,UK-London,12-01-2010,,0.401095,60.000000,0.572282,0.421489,1.962712,
620_03,FR-Paris,01-01-2010,6.056121,0.411304,53.000000,0.395031,0.601579,2.854932,297
620_03,FR-Paris,01-01-2011,3.153306,0.430778,55.000000,0.636851,0.356125,2.204442,1087
620_03,FR-Paris,02-01-2010,6.719413,0.507844,52.000000,0.493330,0.502847,3.014446,365
620_03,FR-Paris,02-01-2011,3.248840,0.397724,60.000000,0.442915,0.546498,2.214859,867
620_03,FR-Paris,03-01-2010,1.091283,0.238374,53.000000,0.931490,0.058333,2.572747,1010
620_03,FR-Paris,03-01-2011,3.112401,0.358289,63.000000,0.471134,0.521116,2.448617,881
620_03,FR-Paris,04-01-2010,0.720890,0.199719,53.000000,0.953403,0.038267,2.723969,1544
620_03,FR-Paris,05-01-2010,3.203768,0.369205,54.000000,0.697309,0.297049,3.113929,1530
620_03,FR-Paris,06-01-2010,3.954915,0.408572,56.000000,0.540617,0.452129,3.241782,1681
620_03,FR-Paris,07-01-2010,4.557495,0.413993,56.000000,0.473478,0.520918,3.122376,1506
620_03,FR-Paris,07-01-2011,3.287818,0.363027,61.000000,0.444826,0.546423,2.498224,647
620_03,FR-Paris,08-01-2010,4.117092,0.414652,54.000000,0.606717,0.387639,2.324762,1545
620_03,FR-Paris,08-01-2011,,0.390492,64.000000,0.592821,0.402404,2.749175,
620_03,FR-Paris,09-01-2010,3.685554,0.407848,55.000000,0.732293,0.259997,2.593987,2211
620_03,FR-Paris,10-01-2010,2.949534,0.409052,53.000000,0.893233,0.100317,2.753725,2787
620_03,FR-Paris,11-01-2010,3.153405,0.416100,52.000000,0.781239,0.203120,2.566607,1755
620_03,FR-Paris,12-01-2010,3.325600,0.406387,56.000000,0.644831,0.349039,2.252281,1145
620_03,UK-London,01-01-2010,,0.482577,42.000000,0.311486,0.684313,2.441441,
620_03,UK-London,01-01-2011,,0.362945,51.000000,0.610661,0.358237,1.734848,
620_03,UK-London,02-01-2010,5.329065,0.497373,47.000000,0.452301,0.543179,3.051491,217
620_03,UK-London,02-01-2011,,0.344635,51.000000,0.436009,0.557921,1.936441,
620_03,UK-London,03-01-2010,0.886576,0.201229,48.000000,0.953681,0.036692,2.719298,473
620_03,UK-London,03-01-2011,,0.347497,54.000000,0.582122,0.406833,2.301724,
620_03,UK-London,04-01-2010,0.459202,0.164959,48.000000,0.973390,0.020340,2.386139,326
620_03,UK-London,05-01-2010,2.417841,0.312733,50.000000,0.906823,0.083289,2.752969,286
620_03,UK-London,06-01-2010,3.660339,0.379979,51.000000,0.640220,0.356041,3.100990,305
620_03,UK-London,07-01-2010,4.409378,0.400448,51.000000,0.597983,0.397340,3.004819,252
620_03,UK-London,07-01-2011,,0.372956,55.000000,0.514972,0.459521,2.507463,
620_03,UK-London,08-01-2010,3.845146,0.378679,49.000000,0.529836,0.458417,2.156627,251
620_03,UK-London,08-01-2011,,0.475552,55.000000,0.231803,0.759155,2.737569,
620_03,UK-London,09-01-2010,3.440970,0.367071,52.000000,0.425812,0.567440,2.541899,216
620_03,UK-London,09-01-2011,,0.528169,54.000000,0.136914,0.856475,3.011268,
620_03,UK-London,10-01-2010,2.786685,0.401694,48.000000,0.722683,0.270736,2.548589,208
620_03,UK-London,11-01-2010,,0.400173,48.000000,0.785994,0.205661,1.600791,
620_03,UK-London,12-01-2010,,0.357594,52.000000,0.664701,0.326171,1.953795,
620_05,FR-Paris,01-01-2010,,0.409541,,,,,
620_05,FR-Paris,01-01-2011,4.041984,0.454615,71.000000,0.837891,0.155290,2.114053,329
620_05,FR-Paris,02-01-2010,,0.482519,,,,,
620_05,FR-Paris,02-01-2011,3.690200,0.462157,77.000000,0.877922,0.109859,2.236534,272
620_05,FR-Paris,03-01-2010,3.832651,0.436680,59.500000,0.892598,0.092134,2.880488,292
620_05,FR-Paris,03-01-2011,3.129164,0.440553,79.000000,0.879557,0.112882,2.437956,278
620_05,FR-Paris,04-01-2010,3.688123,0.412025,62.000000,0.889641,0.102216,3.030702,479
620_05,FR-Paris,05-01-2010,3.163739,0.411096,62.000000,0.876979,0.118565,3.132007,388
620_05,FR-Paris,06-01-2010,3.891032,0.410961,62.000000,0.766187,0.220743,3.435764,385
620_05,FR-Paris,07-01-2010,4.565094,0.413452,62.000000,0.541841,0.453402,3.077586,276
620_05,FR-Paris,07-01-2011,,0.466671,65.000000,0.366320,0.618983,2.153846,
620_05,FR-Paris,08-01-2010,4.966604,0.409480,64.000000,0.765733,0.221775,2.266990,272
620_05,FR-Paris,09-01-2010,3.935720,0.411121,69.000000,0.793915,0.198430,2.630435,409
620_05,FR-Paris,10-01-2010,3.111637,0.413097,69.500000,0.871188,0.123871,2.706275,535
620_05,FR-Paris,11-01-2010,3.262332,0.463414,73.000000,0.846187,0.143360,2.307087,437
620_05,FR-Paris,12-01-2010,4.846255,0.491533,69.000000,0.868708,0.120924,2.256619,396
